,PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Cabin,Embarked_C,Embarked_Q,Embarked_S,Prefix
247,248,1,2,0,-0.4385718983222164,0,2,-0.35646868933346404,0.29985443959243085,0,0,1,0.7461279461279461
248,249,1,1,1,0.5618346613021824,1,1,0.40974072380221066,0.8342886191558616,0,0,1,0.1285583103764922
249,250,0,2,1,1.8700586238879346,1,0,-0.12491978668775715,0.29985443959243085,0,0,1,0.12794612794612795
250,251,0,3,1,0.0,0,0,-0.5024451714361923,0.29985443959243085,0,0,1,0.13460998877665545
251,252,0,3,0,-0.05380014462052453,1,1,-0.43776248884929375,0.49449093392381804,0,0,1,0.7543173672205931
252,253,0,1,1,2.4856934298106417,0,0,-0.11384570873513637,0.3838383838383838,0,0,1,0.13368164402647162
253,254,0,3,1,0.02315420611981384,1,0,-0.32425318983493084,0.29985443959243085,0,0,1,0.13276601632766016
254,255,0,3,0,0.8696520642635358,0,2,-0.2414492887801075,0.29985443959243085,0,0,1,0.7307449494949495
255,256,1,3,0,-0.05380014462052453,0,2,-0.3414522396297103,0.29985443959243085,1,0,0,0.7086011631466177
256,257,1,1,0,0.0,0,0,0.9462455716384695,0.29985443959243085,1,0,0,0.7171717171717171
257,258,1,1,0,0.02315420611981384,0,0,1.093228788100527,0.8342886191558616,0,0,1,0.6734006734006733
258,259,1,1,0,0.40792595982150565,0,0,9.667166525013505,0.29985443959243085,1,0,0,0.6790316962730756
259,260,1,2,0,1.5622412209265812,0,1,-0.12491978668775715,0.29985443959243085,0,0,1,0.7252525252525253
260,261,0,3,1,0.0,0,0,-0.49237782784290063,0.29985443959243085,0,1,0,0.13186284614856045
261,262,1,3,1,-2.054613263869322,4,2,-0.016444159470040135,0.29985443959243085,0,0,1,0.37551990493166965
262,263,0,1,1,1.7161499224072578,1,1,0.955306180872432,0.46875932984085916,0,0,1,0.13097188097188098
263,264,0,1,1,0.7926977135231975,0,0,-0.6484216535389205,0.3838383838383838,0,0,1,0.13009287505931802
264,265,0,3,0,0.0,0,0,-0.49237782784290063,0.29985443959243085,0,1,0,0.6844718370142099
265,266,0,2,1,0.48488031056184405,0,0,-0.43700743807979686,0.29985443959243085,0,0,1,0.12922558922558922
266,267,0,3,1,-1.0542067042449232,4,1,0.1506737441786005,0.29985443959243085,0,0,1,0.12836979062144624
267,268,1,3,1,-0.361617547581878,1,0,-0.4918744606632361,0.29985443959243085,0,0,1,0.1275252525252525
268,269,1,1,0,2.177876026849288,0,1,2.441497778832105,0.8342886191558616,0,0,1,0.7328843995510662
269,270,1,1,0,0.40792595982150565,0,0,2.0825124140450755,0.3838383838383838,0,0,1,0.673063973063973
270,271,0,1,1,0.0,0,0,-0.024246350754841113,0.29985443959243085,0,0,1,0.13322770185515284
271,272,1,3,1,-0.361617547581878,0,0,-0.6484216535389205,0.29985443959243085,0,0,1,0.13236258690804145
272,273,1,2,0,0.8696520642635358,0,1,-0.255795253400548,0.29985443959243085,0,0,1,0.7401037401037401
273,274,0,1,1,0.5618346613021824,0,1,-0.05042144409739929,0.3838383838383838,1,0,0,0.13796024763766698
274,275,1,3,0,0.0,0,0,-0.49237782784290063,0.29985443959243085,0,1,0,0.6784235800629242
275,276,1,1,0,2.56264778055098,1,0,0.921244330558889,0.3838383838383838,0,0,1,0.6836102965135222
276,277,0,3,0,1.1774694672248893,0,0,-0.49237782784290063,0.29985443959243085,0,0,1,0.6886323552990219
277,278,0,2,1,0.0,0,0,-0.6484216535389205,0.29985443959243085,0,0,1,0.13707588707588708
278,279,0,3,1,-1.7467958609079686,4,1,-0.06199888922968463,0.29985443959243085,0,1,0,0.4102132435465769
279,280,1,3,0,0.40792595982150565,1,1,-0.24069423801061057,0.29985443959243085,0,0,1,0.746943115364168
280,281,0,3,1,2.7165564820316566,0,0,-0.49237782784290063,0.29985443959243085,0,1,0,0.13620279225374768
281,282,0,3,1,-0.1307544953608629,0,0,-0.4902797934380587,0.29985443959243085,0,0,1,0.1353407492647999
282,283,0,3,1,-1.0542067042449232,0,0,-0.45714212526638004,0.29985443959243085,0,0,1,0.1344895495838892
283,284,1,3,1,-0.8233436520239081,0,0,-0.4863374216869257,0.29985443959243085,0,0,1,0.1336489898989899
284,285,0,1,1,0.0,0,0,-0.12491978668775715,0.3838383838383838,0,0,1,0.13903005207353034
285,286,0,3,1,0.25401725834082894,0,0,-0.47400492578514347,0.29985443959243085,1,0,0,0.13817184187554557
286,287,1,3,1,0.02315420611981384,0,0,-0.45714212526638004,0.29985443959243085,0,0,1,0.13732416186403917
287,288,0,3,1,-0.5924805998028931,0,0,-0.4894421904510968,0.29985443959243085,0,0,1,0.14258438038925844
288,289,1,2,1,0.9466064150038742,0,0,-0.3866707201133388,0.29985443959243085,0,0,1,0.14172023262932354
289,290,1,3,0,-0.5924805998028931,0,0,-0.49237782784290063,0.29985443959243085,0,1,0,0.6778724747474747
290,291,1,1,0,-0.2846631968415396,0,0,0.9391984311231651,0.29985443959243085,0,0,1,0.6828282828282828
291,292,1,1,0,-0.8233436520239081,1,0,1.1854295476653287,0.8342886191558616,1,0,0,0.7534317534317534
292,293,0,2,1,0.48488031056184405,0,0,-0.3891875560116617,0.6329527089230375,1,0,0,0.1468905926737252
293,294,0,3,0,-0.4385718983222164,0,0,-0.4702296719376591,0.29985443959243085,0,0,1,0.6876339149066422
294,295,0,3,1,-0.4385718983222164,0,0,-0.4894421904510968,0.29985443959243085,0,0,1,0.14601100828645738
295,296,0,1,1,0.0,0,0,-0.09027201697708476,0.29985443959243085,1,0,0,0.14514189514189516
296,297,0,3,1,-0.47704907369238553,0,0,-0.5028639729296732,0.29985443959243085,1,0,0,0.14428306735999044
297,298,0,1,0,-2.1315676146096605,1,2,2.4029901895877646,0.33935368293040996,0,0,1,0.6773707221468415
298,299,1,1,1,0.0,0,0,-0.034313694348132716,0.3838383838383838,0,0,1,0.14343434343434344
299,300,1,1,0,1.5622412209265812,0,1,4.335332226633905,0.46875932984085916,1,0,0,0.7595959595959596
300,301,1,3,0,0.0,0,0,-0.49237782784290063,0.29985443959243085,0,1,0,0.6674093879976233
301,302,1,3,1,0.0,2,0,-0.18029017645086096,0.29985443959243085,0,1,0,0.1484434993206923
302,303,0,3,1,-0.8233436520239081,0,0,-0.6484216535389205,0.29985443959243085,0,0,1,0.1533944092083627
303,304,1,2,0,0.0,0,0,-0.3997582667846179,0.9265517349156649,0,1,0,0.6722295417947591
304,305,0,3,1,0.0,0,0,-0.4863374216869257,0.29985443959243085,0,0,1,0.15250773632276524
305,306,1,1,1,-2.214678313409226,1,2,2.4029901895877646,0.33935368293040996,0,0,1,0.38862307283359915
306,307,1,1,0,0.0,0,0,1.5841789061771412,0.29985443959243085,1,0,0,0.6769119769119769
307,308,1,1,0,-0.977252353504585,1,0,1.5442457810799908,0.46875932984085916,1,0,0,0.7654594727765459
308,309,0,2,1,0.02315420611981384,1,0,-0.16518916106092355,0.29985443959243085,1,0,0,0.15163125507953093
309,310,1,1,0,0.02315420611981384,0,0,0.49782998024351216,0.3838383838383838,1,0,0,0.6814625124484279
310,311,1,1,0,-0.4385718983222164,0,0,1.0259447039291216,0.3838383838383838,1,0,0,0.6858866442199775
311,312,1,1,0,-0.9002980027642465,2,2,4.634416897040849,0.8342886191558616,1,0,0,0.6901895669018956
312,313,0,2,0,-0.2846631968415396,1,1,-0.12491978668775715,0.29985443959243085,0,0,1,0.771043771043771
313,314,0,3,1,-0.1307544953608629,0,0,-0.4894421904510968,0.29985443959243085,0,0,1,0.15076479076479077
314,315,0,2,1,1.0235607657442125,1,1,-0.11988611489111134,0.29985443959243085,0,0,1,0.14990817263544537
315,316,1,3,0,-0.2846631968415396,0,0,-0.4902797934380587,0.29985443959243085,0,0,1,0.6943761943761944
316,317,1,2,0,-0.4385718983222164,1,0,-0.12491978668775715,0.29985443959243085,0,0,1,0.7531125205543809
317,318,0,2,1,1.8700586238879346,0,0,-0.36653603292675563,0.29985443959243085,0,0,1,0.1919191919191919
318,319,1,1,0,0.1001085568601522,0,2,2.671117778445337,0.3838383838383838,0,0,1,0.6984511784511784
319,320,1,1,0,0.7926977135231975,1,1,2.059693773056521,0.3838383838383838,1,0,0,0.7587235996326904
320,321,0,3,1,-0.5924805998028931,0,0,-0.5024451714361923,0.29985443959243085,0,0,1,0.1490612338069965
321,322,0,3,1,-0.20770884610120124,0,0,-0.4894421904510968,0.29985443959243085,0,0,1,0.14822381114515945
322,323,1,2,0,0.02315420611981384,0,0,-0.3997582667846179,0.29985443959243085,0,1,0,0.7024189261031366
323,324,1,2,0,-0.5924805998028931,1,1,-0.06451572512800753,0.29985443959243085,0,0,1,0.7640852974186306
324,325,0,3,1,0.0,8,2,0.7519458402879414,0.29985443959243085,0,0,1,0.1473957451611083
325,326,1,1,0,0.48488031056184405,0,0,2.0825124140450755,0.3838383838383838,1,0,0,0.7062836153745244
326,327,0,3,1,2.4087390790703034,0,0,-0.5228315422126077,0.29985443959243085,0,0,1,0.14657687991021323
327,328,1,2,0,0.48488031056184405,0,0,-0.3866707201133388,0.6329527089230375,0,0,1,0.76921387790953
328,329,1,3,0,0.1001085568601522,1,1,-0.2351571990343002,0.29985443959243085,0,0,1,0.7741242209327315
329,330,1,1,0,-1.0542067042449232,0,1,0.5189714017894245,0.8342886191558616,1,0,0,0.71004921004921
330,331,1,3,0,0.0,2,0,-0.18029017645086096,0.29985443959243085,0,1,0,0.7137194732131441
331,332,0,1,1,1.2159466425950585,0,0,-0.07458306872129913,0.1032300405258567,0,0,1,0.1457670628941347
332,333,0,1,1,0.6387890120425208,0,1,2.441497778832105,0.3838383838383838,0,0,1,0.14496614496614496
333,334,0,3,1,-1.0542067042449232,2,0,-0.2859972841804228,0.29985443959243085,0,0,1,0.14417398023955402
334,335,1,1,0,0.0,1,0,2.042579288947925,0.29985443959243085,0,0,1,0.7788299663299663
335,336,0,3,1,0.0,0,0,-0.4894421904510968,0.29985443959243085,0,0,1,0.14339042599912166
336,337,0,1,1,-0.05380014462052453,1,0,0.6925485130875209,0.46875932984085916,0,0,1,0.14261534261534262
337,338,1,1,0,0.8696520642635358,0,0,2.059693773056521,0.3838383838383838,1,0,0,0.7172979797979797
338,339,1,3,1,1.1774694672248893,0,0,-0.4863374216869257,0.29985443959243085,0,0,1,0.1418485934614967
339,340,0,1,1,1.1774694672248893,0,0,0.06635974158478332,0.3838383838383838,0,0,1,0.14643763841624804
340,341,1,2,1,-2.1315676146096605,1,1,-0.12491978668775715,0.6329527089230375,0,0,1,0.4191919191919192
341,342,1,1,0,-0.4385718983222164,3,2,4.647001076532463,0.49449093392381804,0,0,1,0.7207881281955356
342,343,0,2,1,-0.1307544953608629,0,0,-0.3866707201133388,0.29985443959243085,0,0,1,0.14565871480765097
343,344,0,2,1,-0.361617547581878,0,0,-0.3866707201133388,0.29985443959243085,0,0,1,0.14488803377692266
344,345,0,2,1,0.48488031056184405,0,0,-0.3866707201133388,0.29985443959243085,0,0,1,0.14412546517809677
345,346,1,2,0,-0.4385718983222164,0,0,-0.3866707201133388,0.9265517349156649,0,0,1,0.7241931510224193
346,347,1,2,0,0.7926977135231975,0,0,-0.3866707201133388,0.29985443959243085,0,0,1,0.7275161251064866
347,348,1,3,0,0.0,1,0,-0.32425318983493084,0.29985443959243085,0,0,1,0.7833436404864975
348,349,1,3,1,-2.054613263869322,1,1,-0.32828012727224753,0.29985443959243085,0,0,1,0.4468494468494469
349,350,0,3,1,0.9466064150038742,0,0,-0.47400492578514347,0.29985443959243085,0,0,1,0.14337088159077688
350,351,0,3,1,-0.5155262490625547,0,0,-0.4626791642426904,0.29985443959243085,0,0,1,0.14262415824915825
351,352,0,1,1,0.0,0,0,0.05629239799149171,0.3838383838383838,0,0,1,0.14188517297325587
352,353,0,3,1,-1.1311610549852615,1,1,-0.5028639729296732,0.29985443959243085,1,0,0,0.14115380610225972
353,354,0,3,1,-0.361617547581878,1,0,-0.29002422161773944,0.29985443959243085,0,0,1,0.14042994042994042
354,355,0,3,1,0.0,0,0,-0.5029485386158568,0.29985443959243085,1,0,0,0.13971346114203256
355,356,0,3,1,-0.1307544953608629,0,0,-0.45714212526638004,0.29985443959243085,0,0,1,0.1390042557555248
356,357,1,1,0,-0.5924805998028931,0,1,0.4589861417231558,0.8342886191558616,0,0,1,0.7307599807599807
357,358,0,2,0,0.6387890120425208,0,0,-0.3866707201133388,0.29985443959243085,0,0,1,0.7339275103980986
358,359,1,3,0,0.0,0,0,-0.48977642625839407,0.29985443959243085,0,1,0,0.725393469579516
359,360,1,3,0,0.0,0,0,-0.48977642625839407,0.29985443959243085,0,1,0,0.7285498664809009
360,361,0,3,1,0.7926977135231975,1,4,-0.08666388103324908,0.29985443959243085,0,0,1,0.13830221405978982
361,362,0,2,1,-0.05380014462052453,1,0,-0.09027201697708476,0.29985443959243085,1,0,0,0.13760722805948936
362,363,0,3,0,1.1774694672248893,0,1,-0.3573908580066095,0.29985443959243085,1,0,0,0.7876767676767676
363,364,0,3,1,0.40792595982150565,0,0,-0.5064721088735089,0.29985443959243085,0,0,1,0.1369191919191919
364,365,0,3,1,0.0,1,0,-0.3363340021468808,0.29985443959243085,0,1,0,0.1362380019096437
365,366,0,3,1,0.02315420611981384,0,0,-0.5024451714361923,0.29985443959243085,0,0,1,0.13556355635563558
366,367,1,1,0,2.3317847283299646,1,0,0.8667135572514657,0.3838383838383838,1,0,0,0.7722321251733015
367,368,1,3,0,0.0,0,0,-0.5028639729296732,0.29985443959243085,1,0,0,0.7766122766122765
368,369,1,3,0,0.0,0,0,-0.49237782784290063,0.29985443959243085,0,1,0,0.7316345270890725
369,370,1,1,0,-0.4385718983222164,0,0,0.7469121684912956,0.8342886191558616,1,0,0,0.3838383838383838
370,371,1,1,1,-0.361617547581878,1,0,0.4678796330534696,0.3838383838383838,1,0,0,0.13489575558541075
371,372,0,3,1,-0.9002980027642465,1,0,-0.5176307525123133,0.29985443959243085,0,0,1,0.13913646266587443
372,373,0,3,1,-0.8233436520239081,0,0,-0.4863374216869257,0.29985443959243085,0,0,1,0.13845774821384577
373,374,0,1,1,-0.5924805998028931,0,0,2.0825124140450755,0.29985443959243085,1,0,0,0.13778562322251642
374,375,0,3,0,-2.054613263869322,3,1,-0.22408312108167944,0.29985443959243085,0,0,1,0.7346498694813302
375,376,1,1,0,0.0,1,0,1.0060617003323709,0.29985443959243085,1,0,0,0.7808271393177053
376,377,1,3,0,-0.5924805998028931,0,0,-0.5024451714361923,0.29985443959243085,0,0,1,0.7264870931537598
377,378,0,1,1,-0.20770884610120124,0,2,3.610064686423428,0.3838383838383838,1,0,0,0.13711999219245596
378,379,0,3,1,-0.7463893012835698,0,0,-0.5676312212027554,0.29985443959243085,1,0,0,0.13646076146076147
379,380,0,3,1,-0.8233436520239081,0,0,-0.4918744606632361,0.29985443959243085,0,0,1,0.13580783915712147
380,381,1,1,0,0.9466064150038742,0,0,3.9327230485884233,0.29985443959243085,1,0,0,0.7294927294927295
381,382,1,3,0,-2.208521965349999,0,2,-0.33146744825388363,0.29985443959243085,1,0,0,0.7324330259112868
382,383,0,3,1,0.17706290760049057,0,0,-0.4888542575852486,0.29985443959243085,0,0,1,0.13516113516113515
383,384,1,1,0,0.40792595982150565,1,0,0.39858208016340624,0.29985443959243085,0,0,1,0.7848858959970071
384,385,0,3,1,0.0,0,0,-0.4894421904510968,0.29985443959243085,0,0,1,0.13452056106084542
385,386,0,2,1,-0.9002980027642465,0,0,0.8314778546749452,0.29985443959243085,0,0,1,0.1338860301124452
386,387,0,3,1,-2.208521965349999,5,2,0.2958951755118318,0.29985443959243085,0,0,1,0.47199265381083566
387,388,1,2,0,0.48488031056184405,0,0,-0.3866707201133388,0.29985443959243085,0,0,1,0.7353100901487998
388,389,0,3,1,0.0,0,0,-0.49279662933638163,0.29985443959243085,0,1,0,0.13325745720111917
389,390,1,2,0,-0.977252353504585,0,0,-0.40680540729992204,0.29985443959243085,1,0,0,0.7381259402535998
390,391,1,1,1,0.48488031056184405,1,2,1.7677408088510642,0.9707779973350347,0,0,1,0.13263475880298312
391,392,1,3,1,-0.6694349505432314,0,0,-0.49145565916975514,0.29985443959243085,0,0,1,0.13666901573878318
392,393,0,3,1,-0.1307544953608629,2,0,-0.4888542575852486,0.29985443959243085,0,0,1,0.14066591844369622
393,394,1,1,0,-0.5155262490625547,1,0,1.6323350375212924,0.8342886191558616,1,0,0,0.7408825093035619
394,395,1,3,0,-0.4385718983222164,0,2,-0.312172377522981,0.49449093392381804,0,0,1,0.7887970615243342
395,396,0,3,1,-0.5924805998028931,0,0,-0.49145565916975514,0.29985443959243085,0,0,1,0.14001768840478518
396,397,0,3,0,0.1001085568601522,0,0,-0.4902797934380587,0.29985443959243085,0,0,1,0.7435816498316498
397,398,0,2,1,1.2544238179652276,0,0,-0.12491978668775715,0.29985443959243085,0,0,1,0.1393754054304513
398,399,0,2,1,-0.5155262490625547,0,0,-0.43700743807979686,0.29985443959243085,0,0,1,0.12794612794612795
399,400,1,2,0,-0.1307544953608629,0,0,-0.393717860628643,0.29985443959243085,0,0,1,0.7925685425685425
400,401,1,3,1,0.7157433627828591,0,0,-0.4888542575852486,0.29985443959243085,0,0,1,0.13873898805405654
401,402,0,3,1,-0.2846631968415396,0,0,-0.4863374216869257,0.29985443959243085,0,0,1,0.14265381083562903
402,403,0,3,0,-0.6694349505432314,1,0,-0.4505983519307405,0.29985443959243085,0,0,1,0.7359158596271999
403,404,0,3,1,-0.1307544953608629,1,0,-0.32928686163157667,0.29985443959243085,0,0,1,0.14200831847890671
404,405,0,3,0,-0.7463893012835698,0,0,-0.47400492578514347,0.29985443959243085,0,0,1,0.7284065141207998
405,406,0,2,1,0.3309716090811673,1,0,-0.22559322262067316,0.29985443959243085,0,0,1,0.14136864136864136
406,407,0,3,1,1.6391955716669195,0,0,-0.49237782784290063,0.29985443959243085,0,0,1,0.14073470127281787
407,408,1,2,1,-2.054613263869322,1,1,-0.2708962687904854,0.29985443959243085,0,0,1,0.45147123407992973
408,409,0,3,1,-0.6694349505432314,0,0,-0.4918744606632361,0.29985443959243085,0,0,1,0.14010642135642135
409,410,0,3,0,0.0,3,1,-0.13565761536436197,0.29985443959243085,0,0,1,0.7210488725640241
410,411,0,3,1,0.0,0,0,-0.4894421904510968,0.29985443959243085,0,0,1,0.1394837261503928
411,412,0,3,1,0.0,0,0,-0.5103319284071769,0.29985443959243085,0,1,0,0.1388665415214088
412,413,1,1,0,0.25401725834082894,1,0,1.163700193253568,0.46875932984085916,0,1,0,0.7138383838383838
413,414,0,2,1,0.0,0,0,-0.6484216535389205,0.29985443959243085,0,0,1,0.13825479464245985
414,415,1,3,1,1.100515116484551,0,0,-0.4888542575852486,0.29985443959243085,0,0,1,0.13764841396420344
415,416,0,3,0,0.0,0,0,-0.4863374216869257,0.29985443959243085,0,0,1,0.796207690944533
416,417,1,2,0,0.3309716090811673,1,1,0.005955680025033696,0.29985443959243085,0,0,1,0.7824799721351445
417,418,1,2,0,-0.9002980027642465,0,2,-0.3866707201133388,0.29985443959243085,0,0,1,0.7166716671667166
418,419,0,2,1,0.02315420611981384,0,0,-0.3866707201133388,0.29985443959243085,0,0,1,0.1414141414141414
419,420,0,3,0,-1.5159328086869535,0,2,-0.1621689579829361,0.29985443959243085,0,0,1,0.7194493959199841
420,421,0,3,1,0.0,0,0,-0.4894421904510968,0.29985443959243085,1,0,0,0.14079929732103644
421,422,0,3,1,-0.6694349505432314,0,0,-0.49271407711891657,0.29985443959243085,0,1,0,0.14018977655341291
422,423,0,3,1,-0.05380014462052453,0,0,-0.4898609919445778,0.29985443959243085,0,0,1,0.13958551027516544
423,424,0,3,0,-0.1307544953608629,1,1,-0.35848215805212236,0.29985443959243085,0,0,1,0.7861667522684471
424,425,0,3,1,-0.9002980027642465,1,1,-0.2414492887801075,0.29985443959243085,0,0,1,0.13898643083192438
425,426,0,3,1,0.0,0,0,-0.5024451714361923,0.29985443959243085,0,0,1,0.13839247172580504
426,427,1,2,0,-0.1307544953608629,1,0,-0.12491978668775715,0.29985443959243085,0,0,1,0.773063973063973
427,428,1,2,0,-0.8233436520239081,0,0,-0.12491978668775715,0.29985443959243085,0,0,1,0.712464450328528
428,429,0,3,1,0.0,0,0,-0.49237782784290063,0.29985443959243085,0,1,0,0.13780356759080162
429,430,1,3,1,0.17706290760049057,0,0,-0.4863374216869257,0.3838383838383838,0,0,1,0.1372196541688067
430,431,1,1,1,-0.1307544953608629,0,0,-0.11384570873513637,0.8342886191558616,0,0,1,0.1408600775689383
431,432,1,3,0,0.0,1,0,-0.32425318983493084,0.29985443959243085,0,0,1,0.7767842358006292
432,433,1,2,0,0.9466064150038742,1,0,-0.12491978668775715,0.29985443959243085,0,0,1,0.7803844900619094
433,434,0,3,1,-0.977252353504585,0,0,-0.5049620073345151,0.29985443959243085,0,0,1,0.14446990917579153
434,435,0,1,1,1.5622412209265812,1,0,0.4771073601910807,0.46875932984085916,0,0,1,0.14386543256836143
435,436,1,1,0,-1.2081154057256,1,2,1.7677408088510642,0.9707779973350347,0,0,1,0.7152292152292152
436,437,0,3,0,-0.6694349505432314,2,2,0.04370821849987721,0.29985443959243085,0,0,1,0.7179413179413179
437,438,1,2,0,-0.4385718983222164,2,3,-0.2708962687904854,0.29985443959243085,0,0,1,0.7838704505371171
438,439,0,1,1,2.6396021312913183,1,4,4.647001076532463,0.49449093392381804,0,0,1,0.14326599326599326
439,440,0,2,1,0.1001085568601522,0,0,-0.43700743807979686,0.29985443959243085,0,0,1,0.14267152856364473
440,441,1,2,0,1.1774694672248893,1,1,-0.11988611489111134,0.29985443959243085,0,0,1,0.7872474747474747
441,442,0,3,1,-0.7463893012835698,0,0,-0.45714212526638004,0.29985443959243085,0,0,1,0.14208197679272058
442,443,0,3,1,-0.361617547581878,1,0,-0.4918744606632361,0.29985443959243085,0,0,1,0.14149727729974643
443,444,1,2,0,-0.1307544953608629,0,0,-0.3866707201133388,0.29985443959243085,0,0,1,0.3838383838383838
444,445,1,3,1,0.0,0,0,-0.48507900373776425,0.29985443959243085,0,0,1,0.14091737042556712
445,446,1,1,1,-1.9776589131289837,0,2,0.9997696105865636,0.3838383838383838,0,0,1,0.4743265993265993
446,447,1,2,0,-1.2850697564659384,0,1,-0.255795253400548,0.29985443959243085,0,0,1,0.7111682866399848
447,448,1,1,1,0.3309716090811673,0,0,-0.11384570873513637,0.29985443959243085,0,0,1,0.14442383013811583
448,449,1,3,0,-1.9007045623886454,2,1,-0.26066180729354516,0.29985443959243085,1,0,0,0.7138676484470877
449,450,1,1,1,1.7161499224072578,0,0,-0.034313694348132716,0.3838383838383838,0,0,1,0.3838383838383838
450,451,0,2,1,0.48488031056184405,1,2,-0.08968408411123653,0.29985443959243085,0,0,1,0.1479017820481235
451,452,0,3,1,0.0,1,0,-0.2463983948905696,0.29985443959243085,0,0,1,0.14730298940825257
452,453,0,1,1,0.02315420611981384,0,0,-0.08968408411123653,0.3838383838383838,1,0,0,0.1467090257412838
453,454,1,1,1,1.4852868701862427,1,0,1.145663540471827,0.8342886191558616,1,0,0,0.14611983286682081
454,455,0,3,1,0.0,0,0,-0.4863374216869257,0.29985443959243085,0,0,1,0.14953535353535352
455,456,1,3,1,-0.05380014462052453,0,0,-0.4894421904510968,0.29985443959243085,1,0,0,0.1489395951547346
456,457,0,1,1,2.7165564820316566,0,0,-0.11384570873513637,0.3838383838383838,0,0,1,0.15231681898348565
457,458,1,1,0,0.0,1,0,0.395813560675251,0.3838383838383838,0,0,1,0.7905205905205904
458,459,1,2,0,1.5622412209265812,0,0,-0.43700743807979686,0.29985443959243085,0,0,1,0.7165170220725776
459,460,0,3,1,0.0,0,0,-0.49237782784290063,0.29985443959243085,0,1,0,0.15171477622070506
460,461,1,1,1,1.4083325194459044,0,0,-0.11384570873513637,0.3838383838383838,0,0,1,0.1511174739521196
461,462,0,3,1,0.3309716090811673,0,0,-0.4863374216869257,0.29985443959243085,0,0,1,0.15444642503466033
462,463,0,1,1,1.3313781687055661,0,0,0.12676380314453292,0.3838383838383838,0,0,1,0.15384311868686867
463,464,0,2,1,1.4083325194459044,0,0,-0.3866707201133388,0.29985443959243085,0,0,1,0.15324450733011044
464,465,0,3,1,0.0,0,0,-0.4863374216869257,0.29985443959243085,0,0,1,0.15265053637146658
465,466,0,3,1,0.6387890120425208,0,0,-0.5064721088735089,0.29985443959243085,0,0,1,0.15206115206115206
466,467,0,2,1,0.0,0,0,-0.6484216535389205,0.29985443959243085,0,0,1,0.15147630147630145
467,468,0,1,1,2.0239673253686115,0,0,-0.11384570873513637,0.29985443959243085,0,0,1,0.1508959325051279
468,469,0,3,1,0.0,0,0,-0.4928811950225652,0.29985443959243085,0,1,0,0.1503199938314442
469,470,1,3,0,-2.2277605530350835,2,1,-0.26066180729354516,0.29985443959243085,1,0,0,0.7191177833379668
470,471,0,3,1,0.0,0,0,-0.5024451714361923,0.29985443959243085,0,0,1,0.14974843491953757
471,472,0,3,1,0.6387890120425208,0,0,-0.47400492578514347,0.29985443959243085,0,0,1,0.1491812059993878
472,473,1,2,0,0.25401725834082894,1,2,-0.08968408411123653,0.29985443959243085,0,0,1,0.7936945209672482
473,474,1,2,0,-0.5155262490625547,0,0,-0.3707300882677209,0.6329527089230375,1,0,0,0.7967737072214683
474,475,0,3,0,-0.5924805998028931,0,0,-0.45034666834090825,0.29985443959243085,0,0,1,0.7216712580348944
475,476,0,1,1,0.0,0,0,0.39858208016340624,0.3838383838383838,0,0,1,0.14861825805222031
476,477,0,2,1,0.3309716090811673,1,0,-0.22559322262067316,0.29985443959243085,0,0,1,0.1480595427963849
477,478,0,3,1,-0.05380014462052453,1,0,-0.5065566745596926,0.29985443959243085,0,0,1,0.14750501267355198
478,479,0,3,1,-0.5924805998028931,0,0,-0.4969926981460655,0.29985443959243085,0,0,1,0.14695462083521785
479,480,1,3,0,-2.1315676146096605,0,1,-0.4010166847337793,0.29985443959243085,0,0,1,0.7151697151697152
480,481,0,3,1,-1.5928871594272918,5,2,0.2958951755118318,0.29985443959243085,0,0,1,0.4953535353535354
481,482,0,2,1,0.0,0,0,-0.6484216535389205,0.29985443959243085,0,0,1,0.14640832112951072
482,483,0,3,1,1.5622412209265812,0,0,-0.4863374216869257,0.29985443959243085,0,0,1,0.1458660680882903
483,484,1,3,0,2.56264778055098,0,0,-0.455380340137554,0.29985443959243085,0,0,1,0.7997623291740938
484,485,1,1,1,-0.361617547581878,1,0,1.1854295476653287,0.8342886191558616,1,0,0,0.14532781691453278
485,486,0,3,0,0.0,3,1,-0.13565761536436197,0.29985443959243085,0,0,1,0.7177128427128426
486,487,1,1,0,0.40792595982150565,1,0,1.163700193253568,0.8342886191558616,0,0,1,0.8026643244034548
487,488,0,1,1,2.177876026849288,0,0,-0.05042144409739929,0.3838383838383838,1,0,0,0.14846999405822933
488,489,0,3,1,0.02315420611981384,0,0,-0.4863374216869257,0.29985443959243085,0,0,1,0.14792614792614792
489,490,1,3,1,-1.5928871594272918,1,1,-0.32828012727224753,0.29985443959243085,0,0,1,0.4763014763014763
490,491,0,3,1,0.0,1,0,-0.2463983948905696,0.29985443959243085,0,0,1,0.1473862714738627
491,492,0,3,1,-0.6694349505432314,0,0,-0.5024451714361923,0.29985443959243085,0,0,1,0.14685032139577592
492,493,0,1,1,1.947012974628273,0,0,-0.034313694348132716,0.3838383838383838,0,0,1,0.1463182550139072
493,494,0,1,1,3.1782825864736868,0,0,0.3483299278831318,0.29985443959243085,1,0,0,0.14579003026656456
494,495,0,3,1,-0.6694349505432314,0,0,-0.4863374216869257,0.29985443959243085,0,0,1,0.14526560569726035
495,496,0,3,1,0.0,0,0,-0.3573083057891445,0.29985443959243085,1,0,0,0.14474494044386516
